sample ID_ionization,population,M250T42_pos,M113T44_pos,M116T39_pos,M110T41_2_pos,M314T443_pos,M195T35_pos,M74T44_pos,M130T42_pos,M108T41_pos,M135T60_pos,M188T297_pos,M88T41_pos,M494T646_pos,M116T48_pos,M220T38_pos,M263T291_pos,M166T45_pos,M382T289_2_pos,M124T33_pos,M74T42_pos,M180T38_pos,M245T46_2_neg,M153T287_neg,M266T219_neg,M267T217_neg,M145T253_neg,M137T293_neg,M383T176_neg,M275T47_neg,M157T43_2_neg,M279T269_neg,M191T82_neg,M242T59_neg,M322T53_neg,M199T46_neg,M258T41_neg,M105T47_neg,M89T71_neg,M229T45_neg,M455T327_neg,M339T37_neg,M259T42_neg,M115T128_neg,M195T42_2_neg,M131T216_neg,M611T238_neg,M306T80_neg,M171T43_2_neg,M74T38_neg,M150T63_neg,M282T218_neg,M362T93_neg,M135T43_2_neg,M160T262_neg,M347T101_neg,M160T45_neg,M88T39_neg,M173T36_neg,M131T38_neg,M132T39_neg,M174T41_neg,M145T39_neg,M154T36_neg,M130T119_neg,M131T36_neg,M118T39_neg,M203T264_neg,M147T79_neg,M133T56_neg,M173T51_neg,M300T47_neg,M190T290_neg,M188T114_neg,M662T146_neg,M664T67_neg,M122T103_neg,M288T106_neg,M218T258_neg,M164T229_neg,M206T373_neg,M263T286_neg,M87T82_neg,M375T333_neg,M117T111_neg,M382T259_neg,M124T38_1_neg,M136T105_neg,M180T105_neg,M167T87_neg,M243T133_neg,M323T72_neg,M151T114_neg,M283T230_neg,M363T118_neg,M204T285_neg
143,Karasburg,15393.38,280377.83,464605.04,50207.39,11382.56,3690.77,302676.03,2950532.25,146941.25,147210.79,83485.83,121004.21,118407.53,1528324.81,5153.54,150454.52,62873.09,7873.65,34287.88,311921.72,6849.74,21790.74,41637.54,37113.27,1844512.83,3887.75,4652.25,10440.71,1902.4,28325.85,4332.99,473967.44,6959.41,97880.18,20449.62,20945.93,12596.08,957699.93,67865.56,16249.4,2044.47,215441.11,6776.12,459169.73,12931.78,8845.85,4361.16,323103.57,41922.34,758955.89,517369.11,1185890.37,18902.76,98188.94,2182146.92,12766.61,40597.5,36717.64,18476.48,33090.99,55755.61,114071.1,128263.7,65266.26,103280.95,17064.27,3489128.04,13465.95,713633.37,48372.97,90058.35,17475.32,30715.77,135768.96,23903.03,8705.43,15233.08,939223.02,194488.97,10678.22,5791.03,135960.81,32512.42,238000.67,36323.41,2149822.17,4041.27,1122716.04,142699.48,1041724.4,239341.93,193365.59,391555.16,1250491.46,978439.75
149,Karasburg,32309.63,50396.73,517205.53,43133.82,50205.46,11567.05,241883.58,2841558.3,425530.85,181657.39,40573.82,62951.01,145656.06,479199.73,20499.69,88848.15,202725.26,33350.27,119702.9,314462.48,20220.94,43109.6,22006.46,16472.55,351101.06,46548.45,25739.47,8908.98,41275,39466.45,15150.12,54101.74,32864.39,42545.13,69205.16,62102.4,19525.71,303007.04,65891.92,16345.31,13354.57,260084.82,33855.03,22730.76,100358.06,12946.15,26715.34,222329.81,24370.44,1804020.05,121051.8,175866.91,97569.9,70864.78,210347.88,34835.22,21418.76,261806.41,47371.25,51971.1,29683.47,107082.87,176340.23,32489.47,142632.38,38744.25,325109.62,119252.98,72994.02,33654.66,30367.02,17798.92,5485.38,10815.03,7180.48,34483.05,19426.32,109009.48,29013.32,8973.87,22265.07,32928.37,20025.25,23324.16,27191.24,4834400.33,10549.7,217254.45,63262.86,81226,173017.89,60235.71,33155,101434.46,100436.39
151,Karasburg,11636.32,24811.21,378923.39,15132.41,9075.69,9096.7,255482.98,1479786.01,133019.66,120840.77,46285.74,115689.81,78701.08,925216.57,4275.75,145365.31,44999.68,14248.75,31329.21,243595.15,6916.78,25485.29,36374.04,21206.02,1737541.45,2028.53,1732.06,8996.54,9783.66,13173.55,11564.19,676688.36,8760.8,100737.82,23793.99,31521.24,14926.86,1172514.25,59705.71,9420.41,1877.25,394024.58,9751.13,63955.87,6735.02,6633.71,6104.26,293425.06,35371.04,1064957.86,288706.11,1041154.49,22234.75,58665.74,1268502.66,15458.4,47498.49,78981.94,13623.28,36411.99,3749.46,38830.48,80823.55,42999.97,41459.12,15251.99,2684482.96,16229.41,688224.96,5004.78,90110.32,11274.77,6251.81,117221.67,9046.28,7845.23,16328.01,853983.52,123486.33,2223.65,13397.47,181114.4,30328.92,242456.31,163472.79,1865287.53,3269.61,757345.9,22375.59,707686.2,275630.85,207597.78,282637.29,691937.51,609297.02
156,Stampriet,26851.78,109105.78,305665.69,35789.68,86410.93,50798.8,144490.25,1760113.61,208359.05,174216.76,50617.33,79361.26,145404.95,372333.54,24341.35,80985.97,194316.65,35889.67,98233.37,146966.23,24714.76,11173.51,58468.58,51056.37,1823634.23,23550.84,3715.75,7407.9,12821.13,17456.76,16452.81,400707.93,7446.41,51962.71,14172.57,9282.02,7704.95,724966.02,48960.34,12454.52,5570.45,140847.2,3604.16,32235.17,17458.26,8582.33,3476.99,191358.6,42402.38,1515936.32,444100.79,457006.75,21075.82,253140.72,1234303.43,14102.54,33080.14,30604.63,12596.46,21816.4,49058.55,79873.26,84084.44,42005.95,80929.96,27854.19,2702369.33,12967.14,564361.7,45323.89,87263.61,8244.97,5101.71,72091.6,15782.43,8925.49,6948.65,903156.07,135793.82,2582.3,4054.4,81772.07,23864.11,147329.6,26910.54,1758461.24,2350.83,952159.35,60296.98,585474.69,83230.6,151570.25,447897.48,933649.21,276136.39
162,Stampriet,9444.27,100140.48,606813.5,17025.82,12104.59,2942.66,251128.37,2148796.25,151500.74,121993.87,17225.77,157226.12,112762.36,796468.24,10210.23,93401.85,48849.2,17027.84,70873.28,365111.45,14593.49,44126.1,41763.88,22611.94,1949222.14,3832.63,3966.95,7714.69,12958.97,5440.51,21986.13,542377.62,15638.95,203422.74,8814.14,37975.57,10837.01,1162901.77,67380.75,12330.03,2851.41,293406.31,4458.59,47378.62,10397.2,14131.01,8615.39,392635.5,37603.34,1381043.44,286131.53,1062905.37,23057.85,69342.09,1767927.03,15768.77,36888.68,86037.05,13179.98,32448.59,18060.25,34393.52,93627.23,38441.85,48216.64,18084.89,2100507.03,15757.91,592343.9,15171.35,116858.76,11370,9290.3,167931.97,17846.55,24126.33,19899.19,1068078.04,132579.91,3179.37,3732.31,124117.23,48461.38,274122.59,38711.93,2278603.13,2285.69,796824.91,15332.63,582275.75,337562.84,72523.68,295344.9,1114813.67,321677.63
170,Stampriet,12170.64,178408.98,652233.75,19052.52,14651.12,3661.64,207379.34,2522286.51,124925.27,176378.72,52024.02,168087.64,45985.21,767325.13,18064.97,143830.48,22834,16156.15,68948.41,404464.68,15553.26,16811.54,48760.4,27109.72,1802644.24,3359.12,3887.15,5232.12,9311.8,22269.36,4205.3,863792.21,10462.56,101912.61,15442.09,11652.8,9393.98,1221737.16,43758.06,12347.94,4542.9,164017.86,4716.95,30584.83,25170.2,7945.14,4806.27,209825.69,52182.1,912760.56,520079.9,763822.51,17958.66,192283.88,1589389.34,20199.2,44165.53,63965.99,18176.86,30134.39,58721.78,102965.71,106668.46,63476.93,110155.69,40127.52,3877625.16,23615.6,846010.26,14045.12,78359.37,12661.07,7772.69,123782.49,14076.09,17980.8,14999.4,1385405.19,232759.9,7368.9,1765.8,183922.78,36280.54,270533.84,47899.29,1793239.78,2886.82,1279175.76,14002.22,1016555.04,220618.56,190312.77,508857.81,1302745.31,727301.22
176,Stampriet,8148.69,36142.88,557628.72,14566.49,9290.84,6523.87,175191.48,1981296.79,158457.97,139514.5,16205.56,171268.74,86166.33,579800.97,11413.74,145845.94,12217.77,16598.15,72024.71,319465.67,12963.3,57933.18,35933.18,24701.53,2199362.33,2352.75,2869.95,10760.81,18677.95,7570.45,11111.23,472097.75,20043.01,148416.63,35073.07,45088.87,16388.12,1107458.04,75741.82,9524.78,3221.12,421385.01,6162,41579.85,9034.21,8287.3,16899.31,394946.28,35221,1077700.4,293560.48,1645285.93,39012.97,77281.37,3075207.17,21350,45674.65,111636.15,11958.68,37526.9,2447.01,32763.17,108578.05,30201.29,54637.64,15021.51,1629969.38,15783.09,703059.07,12481.6,91816.13,10034.65,5157.22,201031.92,15255.43,26364.13,18686.7,1165043.48,116887.79,2515.56,13624.03,121343.84,39557.17,279150.72,52288.83,2546981.83,1714.34,531762.75,15884.51,546656.3,270037.06,66300.68,305076.25,1039845.75,281419.11
180,Stampriet,8020.23,109823.72,620681.23,35794.92,11703.77,1403.27,296939.17,3068709.93,100462.31,124592.72,48272.81,147790.47,114643.68,1046038.5,7914.48,136514.25,91982.87,15625.79,48849.17,296107.11,10460.65,18889.79,49572.86,17496,1364256.41,7527.01,3254.78,3895.32,10721.46,7600.12,21275.08,822319.58,6046.94,63822.86,9907.51,15809.85,19484.32,1449331.95,48540.14,13724.39,1430.04,135345.26,8012.84,58298.99,7845.51,20853.96,5663.62,149947.04,33892.3,732061.18,392295.6,1035530.22,20490.85,50674.59,1330601.3,16996.28,34427.83,41896.75,14895.63,28149.26,22798.69,95824.77,140022.46,50220.73,29544.75,13074.59,2778898.17,18262.22,668089.85,13595.57,65510.16,14930.1,28055.13,165081.5,14720.94,14213.84,18826.6,1062933.45,161087.56,9581.7,3981.06,282958.29,66031.34,238304.41,120952.21,1186505.64,2653.93,834639.73,333379.42,998860.53,170582.47,396073.17,326931.62,1069520.14,695925.81
186,Stampriet,7611.34,37761.12,685509.38,15249.11,9212.4,5292.24,246260.66,2544485.8,153945.85,140365.1,22578.42,153690.71,136688.17,607406.64,12855.32,114232.3,86051.78,11533.52,70869.01,364382.4,15108.39,51682.28,37609.56,23741.96,2024806.27,3950.32,1516.73,11177.7,13637.75,4411.89,11308.7,437892.75,20870.44,141114.29,34233.52,52298.88,12344.37,1086023.84,96876.74,13060.91,3034.29,308306.73,3623.49,58360.16,7657.44,16487.41,23725.57,415791.02,36749.99,1069827.93,381413.73,1266527.18,33006.31,68426.4,2999515.41,22852.56,32872.1,119192.01,11821.73,26763.95,4474.95,36938.58,106955.26,23826.54,62572.75,16923.23,1081714,19641.6,575091.33,22729.93,101429.68,7436.31,11744.63,166482.71,14736.42,22126.19,39734.43,1071606.86,109825.92,1266.61,8841.16,83010.58,31050.07,276096.28,105373.02,2310974.92,2863.49,477383.95,151598.41,657490.52,367602.48,99506.46,208544.36,876941.92,358317.37
190,Stampriet,8457.6,163760.24,435198.57,16299.01,14651.73,2225.96,304216.7,2592671.91,112923.83,174232.37,27385.23,162364.78,16930.64,718144.57,8530.58,57326.32,62927.75,4814.27,64131.88,378993.38,9062.93,11059.73,29360.75,15307.74,1468436.48,27508.91,2981.3,4305.34,7233.67,5380.64,14093.11,716959.62,6101.03,120223.8,9502.86,7379.09,7685.3,798249.54,37050.16,10186.56,3028.31,70768.02,2975.43,17864.57,22404.54,7679.33,2201.22,186756.85,48268.07,899674.53,399820.13,490708.36,16162.94,96809.08,819570.39,15991.78,26154.33,31387.05,15482.83,16570.73,43714.61,116965.96,55282.36,71468.87,79745.36,25693.52,3006231.51,16555.14,528951.16,89523.44,84097.96,8936.29,14296.2,64494.34,27309.32,17706.3,9394.69,1043404.7,169634.23,8878.78,2479.15,157284.81,43240.57,222061.63,33932.88,1391057.08,5233.79,1206390.71,29691.69,643167.96,153346.91,84829.96,325155.54,741513.16,439817.59
196,Stampriet,11081.23,84003.17,461729.12,15846.73,18362.36,4014.75,409798.86,2421359.08,106203.58,125627.45,32324.13,176460.23,168944.53,900130.62,9856.21,87377.65,106667.73,10215.86,75427.6,371847.25,12060,46618.71,38524.84,27447.87,1842511.88,6955.28,3800.98,7134.81,21232.87,12456.06,27699.25,673055.51,12250.34,140519.49,14593.69,44632.33,11608.1,905429.26,63834.98,11678.54,2910.69,297114.41,3774.02,46306.73,10958.65,15962.8,6956.34,450281.58,37925.32,1259948.81,281957.78,1290738.01,19635.88,74425.22,2917205.26,18296.93,43755.74,63701.1,16303.1,35265.88,12057.95,48653.99,141444.81,43060.45,33201.8,21867.86,2344814.12,17932.55,493992.66,28462.55,88047.94,9300.39,7316.79,204904.45,14629.47,22029.47,23698.69,914843.42,170487.86,3271.23,2855.13,160582.12,65043.94,244479.3,64812.58,1643461.74,3532.53,1001715.6,10685.06,680995.21,405685.71,38794.24,242900.96,898336.14,528369.59
199,Stampriet,9385.12,250049.62,592070.22,30686.04,8345.32,1535.98,332422.23,3141598.27,101566.11,127691.29,35990.15,135247.15,131334.72,1176032.72,5727.26,101204.43,118412.18,8390.6,43439.12,351904.6,7037.75,25925.64,39711.28,24695.85,1595330.75,24583.28,2833.87,5235.67,9727.11,9994.94,12158.37,724581.61,4682.05,113409.11,15905.29,16291.12,15104.38,1228937.92,49547.06,12676.36,1332.47,234335.9,8177.31,98112.21,10753.5,17422.91,6701.22,317480.39,36918.02,1181961.03,396433.56,1403643.2,19522.64,50853.97,1052184.29,15353.22,39903.78,46065.06,16705.4,35369.1,51202.1,106005.98,167874.36,67737.46,99931.13,10931.72,3083258.68,18489.2,530642.86,38901.07,69520.68,17475.71,32309.59,165268.48,26875.36,14202.21,17999.53,864308.28,175228.06,9943.62,7721.39,201507.71,52806.94,217654.43,125591.47,1593704.43,4911.98,1098786.34,35161.66,875702.3,321443.53,164928.66,261430.71,1058842.19,644529.15
203,Stampriet,31105.76,62853.84,541337.18,46695.45,39545.2,8120.31,253336.7,2813178.23,439660.36,299286.22,36374.91,84370.37,186293.93,510651.34,17318.97,81567.61,180101.3,28470.81,81547.01,340779.34,21308.94,54965.63,28802.24,31279.75,2278133.48,9018.07,5171.55,14018.53,20680.24,12506.96,98442.03,426004.29,22586.49,112526.49,16763.47,61928.41,7957.72,964507.2,71898.14,8755.99,4347.75,343761.81,3913.63,43172.16,8293.15,7409.91,13875.77,437491.35,36757.93,1323915.33,339183.73,976767.8,35871.9,66988.37,2566034.04,11965.53,31293.8,130598.47,12405.87,28475.02,7303.64,41241,158735.82,17576.36,61150.25,19188.38,1932197.33,13058.92,585678.78,23896.85,115976.87,4011.49,5136.99,145471.45,19105.86,20739.11,24183.05,890967.35,93118.96,1780.54,4881.3,77918.75,21656.9,202801.67,63787.93,2645734.73,2065.63,786657.98,70793,506331.38,426121.27,107041.44,333977.4,1064925.95,392823.02
207,Stampriet,10967.03,224195.56,461590.53,19788.15,15038.45,2469.53,391114.63,2763962.17,95010.92,138948.48,39901.18,120266.29,47329.97,950654.51,8658.37,72294.1,106843.77,11937.34,64068.66,335290.27,8658.17,17110.07,35661.18,39777.55,1523824.44,26329.54,3682.77,5071.14,9103.96,24050.45,27020.76,839798.67,4906.06,109531.95,12641.87,7216.54,13850.04,1008009.87,41458.65,17606.97,2190.18,143751.72,3959.84,133176.77,27295.56,8072.33,4935.93,256416.6,39367.6,781943.69,447058.18,779952.6,23629.54,103834.4,1440264.43,15023.96,28243.36,33642.58,15492.83,22181.63,58742.77,115016.6,148231.96,63024.32,93711.6,23345.39,3376026.03,21482.96,523123.78,45598.36,74870.88,14938.09,25561.95,167771.89,26153.99,13214.14,16243.6,898722.5,204092.09,11322.34,2787.43,223059.44,62861.26,263102.08,91503.81,1274310.47,4933.77,1222458.6,37285.06,946229.98,286456.43,158292.24,317636.17,1164438.25,688998.52
212,Stampriet,11760.71,205674.5,469110.53,62110.35,9865.08,1467.46,319038.22,3065615.01,88732.14,113204.37,29883.71,153979.41,82014.42,875581.08,5872.72,102904.73,46846.57,11652.61,50439.66,345529.93,7874.61,28385.68,38924.35,38714.74,1309028.26,29521.25,2703.2,7303.53,9366.42,13382.83,27978.04,736398.2,8144.45,113181.62,5405.81,32488.66,13356.33,911111.69,55567.67,12763.52,1942.32,215056.09,5423.21,73317.83,13109.66,8976.92,11651.06,297266.17,42125.59,1170051.15,371348.5,741593.13,25853.91,44382.26,722440.23,26945.67,43227.36,52527.97,18933.88,36037.27,42380.87,86765.08,184979.47,55285.56,88517.14,18648.62,3122355.77,21360.89,537934.37,48449.51,97633.67,11025.07,18522.31,136006.47,21898.2,14829.9,17648.98,613048.96,192981.95,13106.16,4842.88,151746.63,47142.66,172037.77,83611.45,1773993.88,4319.47,1208507.88,14337.01,771566.4,121845.27,186175.97,233472.52,698672.45,517986.28
3,Betta,8710.56,69897.53,420681.11,28365.49,8741.73,5366.38,352735.08,2001951.66,118619.59,133064.53,25122.72,213939.12,46776.59,1032187.37,10869.09,122867.5,82361.1,12728.22,46081.18,289956.88,10747.55,33420.54,465120.93,22037.81,4427592.99,4493.79,10740.33,10666.8,49194.16,6115.64,26089.59,515496.85,18283.63,7613.35,31289.07,54107.59,8630.01,314761.48,140672.81,13209.33,3459.18,346646.37,7091.57,1524367.48,13602.25,3953.96,9137.61,159881.74,68096.38,1142594.66,250239.41,861481.26,10556.01,65845.56,3660649.66,3215.42,41857.45,87349.83,25562.68,32277.51,14042.62,138895.61,150443.41,45908.36,44263.27,39517.84,1971977.27,7455.45,426916.22,36650.11,172838.7,28996.9,17460.08,7712.15,65618.1,3535.23,1554.87,466588.71,111964.06,4146.87,6641.31,63411.56,33749.61,123946.27,45396.25,1627856.97,5363.7,969447.32,120923.1,881092.08,57715.99,342745.35,47903.56,141237.64,397486.55
9,Betta,5629.49,48603.73,576038.12,10427.91,6474.17,1579.25,237633,1642804.45,87690.03,90396.18,24569.87,140702.55,166541.46,1581244.61,6275.51,140229.69,34277.39,10979.18,44090.78,264229.07,9192.21,48149.79,849044.57,6537.52,3034352.99,1914.3,7274.64,4555.63,23166.29,5954.9,17227.14,494897.82,7688.29,4372.26,17378.13,22880.8,12624.89,586403.59,66667.44,16305.43,1257.37,231456.06,16276.8,26625.7,10328.25,4022,47863.39,70238.63,39626.65,1048803.91,155867.05,1244818.34,11999.83,41193.09,4448840.86,3416.18,40187.74,49691.2,15583.84,29338.15,7148.77,34316.57,140961.72,75490.77,34068.57,10492.7,1446998.68,9614.89,437012.46,33649.87,85593.75,27351.45,7490.69,15100.11,160638.12,11814.48,17995.58,943159.81,102804.5,2363.84,7060.31,124149.17,36028.02,116262.48,86018.45,1665269.76,3379.4,802655.82,76635.25,965420.53,25737.29,100280.41,22102.99,159157.82,327237.54
13,Betta,6581.41,41375.05,299644.22,21328,7775.61,9503.93,73044.28,1939045.51,115953.59,146682.31,21321.66,152819.07,46218.14,657866.7,5895.63,65444.06,21651.19,17850.71,54726.22,111440.32,7743.39,22720.63,237665.89,40476.07,1992733.99,10406.17,10494.35,5715.86,76711.97,3454.42,40615.02,414037.93,7676.98,8037.22,20962.93,24665.46,4203.53,244462.41,82367.76,13973.63,2214.09,303333.62,6517.97,49633.33,13252.15,2624.15,13027.49,208791.51,22850.67,1169958.07,281546.79,1120749.05,19321.88,54467.46,7025029.06,3877.85,25799.27,57443.15,9106.73,21256.55,7676.13,77072.21,58270.26,21761.79,31237.84,5669.29,1725231.17,6489.18,338360.71,26688.02,51768.79,16786.04,15908.38,134436.02,72181.88,3726.07,9676.76,574011.43,58215.69,836.23,8195.08,135025.13,30120.51,120276.37,32051.09,1826441.65,2118.54,329905.98,51243.44,628421.22,34859.23,86653.53,21092.44,252545.56,375355.73
19,Betta,6292.56,43413.27,590606.2,15172.15,6752.71,3051.56,349875.21,1948792.29,144866.88,119025.07,32789.44,160361.41,228530.17,570827.7,8604.7,89975.57,140470.65,14738.16,56969.04,207572.02,10990.26,55664.25,136667.37,30197.29,1168684.25,3342.44,7392.02,4141.74,109583.34,6680.27,26742.91,276543.35,8939.66,12659.8,22277.19,18801.35,7414.57,621720.89,51698.24,11595.49,1252.57,292224.79,9816.72,24191.32,10351.68,2510.64,17200.66,241861.17,20639.84,1137112.09,392640.15,1380680.03,24900.09,65440.44,4572869.83,5042.35,22482.15,65222.81,8936.2,17585.79,7494.03,43490.35,111274.74,26180.62,40344.27,4692.57,912555.29,10093.15,408893.41,23371.22,61658.09,18129.28,27584.52,294222.17,155580.93,9749.09,34747.79,1028311.48,76966.25,1979.12,9544.97,95284.04,30325.1,163479.49,120766.34,1912093.73,3095.59,671974.57,353669.42,1289140.89,38424.9,132143.15,30071.35,293877.74,414757.58
22,Betta,12403.42,5683.1,431383.29,14999.73,10103.58,5381.08,312279.34,1947040.24,136859.54,146531.44,44273.56,170079.31,77661.64,1044658.23,6561.83,133014.61,127634.03,12673.03,52494.82,112466.02,9651.11,35606.95,119763.76,78124.07,887946.18,2275.51,8789.1,6232.01,66898.67,12715.91,4882.5,1142519.53,8107.67,8563.64,13457.81,20533.78,7547.68,284869.92,56348.64,12765.96,1779.57,493546.12,7111.28,142825.18,15811.21,1916.8,11888.75,128938.97,18619.27,828569.24,341992.17,1261102.61,17509.81,76932.06,1865081.41,3417.04,42927.88,85851.05,9858.88,33483.81,1581.13,72577.44,134489.21,25719.3,49277.73,4581.41,2198208.3,9652.86,365012.02,1310.97,48509.08,12910.85,27745.5,367548.82,129970.97,10409.73,25676.31,965730.1,74569.1,1158.28,8177.03,423338.2,43526.31,143014.47,99659.06,2051484.26,1934.9,553741.12,72135.53,1111755.03,37089.06,426819.26,38539.86,66497.43,565883.4
28,Betta,7746.08,5944.06,481344.41,17941.05,11768.01,3999.24,173114.17,1306860.01,139418.62,144715.62,21682.98,202211.24,99817.69,291447.35,10364.41,78160.16,26441.88,13907.37,64764.87,143145.32,11469.59,34459.5,120921.28,69255.12,1119508.89,2138.08,6496.51,3446.58,75013.69,6122.48,7148.21,585495.66,10405.25,17625.26,18682.15,14076.78,5487.22,638487.6,50229.49,11152.44,2233.81,220432.78,8320.09,16624.76,13538.03,2951.48,64285.3,126007.54,16935.66,1208206.91,187187.06,1186144.72,16122.8,61184.71,5874769.51,3013.6,37673.82,54943.39,5674.25,23748.88,1606.96,22268.77,106943.39,25807.46,33244.13,5370.75,1130849.83,9618.99,391896.26,6857.04,68682.53,19348.08,17633.14,269929.27,225448.7,14163.56,36310.5,1140312.06,75233.7,1441.97,12151.75,176882.77,24233.3,157681.89,74093.61,1898812.49,1551.57,364812.17,10011.99,1127438.43,97942.23,16865.93,21192.23,336053.69,344642.37
32,Betta,6260.61,13754.79,312618.4,11198.79,1912.15,5582.98,78329.62,1193280.68,112413.52,105394.52,32261.71,130080.35,49628.47,370452.6,5700.08,193594.09,23156.74,8723.8,41385.46,88096.86,7128.58,22767.18,120873.31,60492.66,1080327.44,1817.22,5138.14,5708.83,46111.47,3864.64,44357.36,654983.31,13353.99,16548.7,18652.02,39609.59,5288.36,318752.78,56984.65,16115.6,3090.21,353144.01,14727.29,49300.14,5063.44,2074.43,22045.14,163808.43,22268.97,933030.16,208411.19,888574.35,18375.38,29912.58,3761127.4,2621.93,37816.48,78312.72,10832.11,33280.19,2543.81,53595.07,60633.97,26935.11,42268.68,5106.35,982931.33,10501.81,348692.31,23704.54,39748.36,15150.71,12620.76,117544.13,78352.29,4396.24,15735.49,540585.08,60323.22,1395.83,28355.54,151468.39,27447.58,97914.32,31457.29,1839010.42,1914.23,294198.09,44234.61,667726.54,201252.41,132104.76,17758.13,149419.6,455540.74
42,Betta,9351.48,73749.13,421369.85,25546.39,5669.55,5892.58,261702.05,1511695.39,139293.36,123344.56,28924.08,127761.52,11594.48,433787.33,6218.72,259542.61,67157.92,10506.71,48121.64,126709.93,9167.54,44126.43,188661.08,27315.99,4309158.46,3273.09,7068.22,9958.25,39206.91,8741,28936.65,373036.75,17732.85,33928,14156.27,46149.61,4007.1,306972.53,43332.98,13171.1,3737.34,644904.02,8861.37,44708.61,5465.4,3582.63,23047.2,536965.58,29940.07,1497128.96,245959.71,634426.72,25307.46,25436.71,1881187.11,4187.61,35851.27,107352.05,12872.34,31326.47,14591.08,84027.28,140153.75,26930.13,60578.36,10821.39,1526349.36,14290.49,419937.95,29413.71,51075.06,16476.29,12471.52,70753.01,110155.61,5076.08,11510.63,647209.21,77163.53,1962.78,20563.8,59825.87,36786.73,133940.21,64200.48,2223965.13,2691.5,490648.25,26754.14,736364.12,177662.97,429962.23,45439.38,133878.63,417453.94
48,Betta,6751.57,10871.29,410767.11,15449.11,6653.91,1561.74,131474.32,1429540.17,104899.51,108962.14,31651,160921.42,212854.91,512768,7455.96,85844.89,18146,8630.14,59998.28,171461.02,9902.03,44344.78,229591.83,23587.07,1716885.38,1252.6,4026.01,6351.17,33898.14,3377.87,9495.98,624447.29,12128.96,10081.44,20309.59,22357.52,4119.23,395683.89,73439,12894.4,1962.45,223375.51,14804.31,25213.04,8130.43,6434.73,75747.78,185478.2,23826.02,932829.45,168484.16,900998.86,15342.58,36773.74,9477930.1,2989.67,39709.44,53413.14,9359.47,29758.55,862.72,15315.84,140214.98,26295.66,31994,6682.02,1459112.43,10646.56,411939.59,42177.47,76498.12,23203.7,11573.17,121187.32,154671.86,11179.93,27013.68,826520.26,72125.47,1896.17,11778.65,173822.25,22151.29,146867.94,93772.12,1780175.52,2333.6,363557.77,9150.56,1093764.15,55940.48,29191.93,30041.36,777949.52,453870.8
52,Betta,38008.51,99047.86,364530.16,49959.06,113541.54,55179.01,163285.03,2425259.38,212669.76,141839.74,92718.12,81776.16,246805.86,418939.13,31197.37,119858.44,99366.86,43597.56,138834.52,127935.03,41173.86,18506.07,451722.19,9200.81,7551182.95,5452.97,8785.19,9545.98,29613.34,10990.79,7066.18,298459.2,14954.85,4707.04,46257.94,25833.67,10591.8,221980.36,154024.8,7403.29,6872.72,573057.22,3562.1,1640122.6,14666.76,3921.12,7319.11,116688.53,79893.17,2049991.08,383480.35,461455.82,20465.79,195912.54,1818977.56,6428.25,36879.17,122610.49,49510.75,23507.74,31229.98,286709.1,166280.23,31280.39,61483.37,91459.74,2398192.64,11561.37,185318.89,23531.16,184660.51,13669.32,6401.83,5315.91,61096.2,4777.4,5459.68,260778.97,79982.2,3603.4,2824.67,28158.43,30558,93482.25,39783.52,3446463.83,4459.73,611708.22,86029.45,547083.58,32205.14,227943.35,35461.14,56485.55,547190.81
58,Betta,5669.35,41675.01,791238.09,11400.84,9413,2714.07,313722.05,2243816.44,116559.21,84578.61,19580.84,229730.79,507674.78,1548465.23,13907.71,243254.67,41680.56,14183.99,41386.64,449496.69,16009.68,53277.23,752021.48,4903.2,3459092.12,2546.08,10512,4684.84,26241.93,4670.39,7479.44,649632.29,6860.49,3705.48,14979.64,16851.85,13458.76,768322.09,58435.79,15473.74,1546.58,212685.04,19259.38,26759.57,12398.87,3580.28,20566.15,71741.81,68625.89,970696.49,180731.42,958605.52,11541.88,44855.23,3995284.64,2842.04,65816.37,76220.11,22817.06,47637.23,5361.63,65854.57,127211.68,121446.98,47998.96,18771.54,1222873.59,13979.15,604139.62,19945.52,120646.3,28833.99,14462.5,12148.03,159076.95,12615.41,28008.68,960373.19,134396.86,3561.88,6858.08,131519.93,36414.95,129372.99,152339.85,1690326.88,3393.14,1121750.79,31339.75,966985.16,25121.86,79665.57,30727.52,134401.21,285968.66
62,Betta,11987.45,5330.31,392490.85,8509.51,4099.05,5826.11,287582.99,1331175.79,124501.2,131570.94,77038.36,105750.03,299291.93,476169.69,6544.97,219229.97,100094.59,7742.42,31076.63,150826.87,8606,33525.68,147862.17,36481.81,1811649.03,2385.32,9354.85,4273.35,83182.28,10941.33,18971.43,889658.95,9453.86,6624.37,15014.76,28086.22,4760.33,147964.73,66070.52,13538.54,2012.25,379676.1,13498.08,32648.19,10758.97,1894.93,10807.08,141484.54,23557.7,1036383.8,313207.34,1185533.12,9814.74,51629.66,3096672.21,4693.54,40611.09,84202.14,9900.69,38181.89,1392.26,51113.31,117273.27,32647.99,45357.68,10674.45,3073135.72,12239.24,242149.88,8710.74,33242.3,18999.71,14188.94,126226.97,102516.84,9676.4,10040.68,839227.27,67200.3,3464.41,17663.11,206385.41,48202.61,106504.34,125022.49,1837608.57,2080.62,330326.05,108222.8,899091.73,54095.95,233255.16,30034.84,189972.99,971301.66
